period,ratio,title
2023-06-05,1.13261,JS
2023-06-06,1.24075,JS
2023-06-07,1.10984,JS
2023-06-08,1.16676,JS
2023-06-09,1.05293,JS
2023-06-10,1.05862,JS
2023-06-11,1.91804,JS
2023-06-12,2.40182,JS
2023-06-13,1.13261,JS
2023-06-14,0.98463,JS
2023-06-15,1.05293,JS
2023-06-16,1.05862,JS
2023-06-17,1.10984,JS
2023-06-18,1.22367,JS
2023-06-19,1.22936,JS
2023-06-20,1.04723,JS
2023-06-21,1.05293,JS
2023-06-22,1.10984,JS
2023-06-23,0.81388,JS
2023-06-24,1.29766,JS
2023-06-25,1.73591,JS
2023-06-26,1.68468,JS
2023-06-27,1.2749,JS
2023-06-28,1.75298,JS
2023-06-29,1.2692,JS
2023-06-30,1.13261,JS
2023-01-03,0.03414,MIN
2023-01-13,0.03984,MIN
2023-01-15,0.04553,MIN
2023-01-16,0.03984,MIN
2023-02-01,0.03414,MIN
2023-02-04,0.02845,MIN
2023-02-06,0.03414,MIN
2023-02-08,0.03984,MIN
2023-02-09,0.07398,MIN
2023-02-15,0.02845,MIN
2023-02-21,0.03414,MIN
2023-02-25,0.03414,MIN
2023-03-09,0.02845,MIN
2023-03-11,0.03984,MIN
2023-03-12,0.02845,MIN
2023-03-15,0.03414,MIN
2023-03-21,0.03984,MIN
2023-03-24,0.03414,MIN
2023-03-28,0.02845,MIN
2023-04-05,0.06829,MIN
2023-04-11,0.05691,MIN
2023-04-16,0.04553,MIN
2023-04-18,0.03984,MIN
2023-04-23,0.02845,MIN
2023-04-24,0.05691,MIN
2023-05-02,0.02845,MIN
2023-05-04,0.03984,MIN
2023-05-11,0.02845,MIN
2023-05-15,0.02845,MIN
2023-05-18,0.03414,MIN
2023-05-23,0.02845,MIN
2023-05-26,0.02845,MIN
2023-05-28,0.1309,MIN
2023-05-29,0.05691,MIN
2023-06-13,0.02845,MIN
2023-06-14,0.03414,MIN
2023-06-15,0.03414,MIN
2023-06-19,0.02845,MIN
2023-06-20,0.02845,MIN
2023-06-21,0.03984,MIN
2023-06-22,0.08537,MIN
2023-06-27,0.03414,MIN
2023-06-28,0.02845,MIN
2023-06-30,0.03414,MIN
