title,videoId,date,categoryId,view,like,dislike,comment,tags,hour,min,sec
"TWICE ""SET ME FREE"" M/V Behind the Scenes EP.02",8r0M1XEHpF4,2023-04-06,10,727619,47956,-,1326,트와이스|TWICE|트와이스 레디 투 비|TWICE READY TO BE|트와이스 신곡|레디 투 비|READY TO BE|트와이스 셋 미 프리|TWICE SET ME FREE|TWICE 셋 미 프리|트와이스 SET ME FREE|트와이스 셋 미 프리 뮤비 비하인드|트와이스 SET ME FREE 뮤비 비하인드|트와이스 SET ME FREE MV BEHIND|트와이스 뮤비 비하인드|트와이스 MV BEHIND|트와이스 뮤직비디오 비하인드|트와이스 SET ME FREE 뮤직 비디오 비하인드|트와이스 셋 미 프리 MV BEHIND,-,19,41
"TWICE ""SET ME FREE"" M/V Behind the Scenes EP.01",clFtWx7o81s,2023-04-04,10,710043,54322,-,1419,트와이스|TWICE|트와이스 레디 투 비|TWICE READY TO BE|트와이스 신곡|레디 투 비|READY TO BE|트와이스 셋 미 프리|TWICE SET ME FREE|TWICE 셋 미 프리|트와이스 SET ME FREE|트와이스 셋 미 프리 뮤비 비하인드|트와이스 SET ME FREE 뮤비 비하인드|트와이스 SET ME FREE MV BEHIND|트와이스 뮤비 비하인드|트와이스 MV BEHIND|트와이스 뮤직비디오 비하인드|트와이스 SET ME FREE 뮤직 비디오 비하인드|트와이스 셋 미 프리 MV BEHIND,-,21,16
"TWICE TV ""2023 Billboard Women in Music Awards"" Behind the Scenes",6vhESu1b_No,2023-03-31,10,429928,45691,-,1782,TWICE|트와이스|MOONLIGHT SUNRISE|문라이트 썬라이즈|TWICE MOONLIGHT SUNRISE|트와이스 문라이트 썬라이즈|TWICE Pre-Release English Single|트와이스 영어 선공개곡|TWICE English Single|트와이스 영어곡|트와이스 빌보드|트와이스 빌보드 시상식|트와이스 빌보드 우먼 시상식|TWICE Billboard|TWICE 빌보드|TWICE Billboard Women|트와이스 빌보드 우먼 인 뮤직 어워드|트와이스 빌보드 시상식 수상|트와이스 빌보드 수상 소감|트와이스 빌보드 수상 소감 비하인드|트와이스 빌보드 비하인드|twice billboard behind,-,15,38
"TWICE ""READY TO BE"" Album Contents Behind the Scenes",E08SmD7Wa4I,2023-03-29,10,623312,48775,-,1253,트와이스|TWICE|트와이스 레디 투 비|TWICE READY TO BE|트와이스 신곡|레디 투 비|READY TO BE|트와이스 셋 미 프리|TWICE SET ME FREE|TWICE 셋 미 프리|트와이스 SET ME FREE|ready to be behind|ready to be contents behind|레디 투 비 콘텐츠 비하인드|레디 투 비 콘텐츠 비하인드 더 씬|트와이스 비하인드|트와이스 레디 투 비 비하인드|트와이스 레디 투 비 behind,-,11,40
"TWICE ""SET ME FREE"" Dance Practice Behind the Scenes",8NZHcaaUpi8,2023-03-27,10,2299386,112877,-,2254,트와이스|TWICE|트와이스 레디 투 비|TWICE READY TO BE|트와이스 신곡|레디 투 비|READY TO BE|트와이스 셋 미 프리|TWICE SET ME FREE|TWICE 셋 미 프리|트와이스 SET ME FREE|트와이스 셋 미 프리 안무 연습 비하인드|트와이스 셋 미 프리 안무연습|twice set me free 안무 연습 비하인드|set me free dance practice behind|트와이스 set me free 비하인드|트와이스 셋 미 프리 behind|set me free 안무 비하인드,-,15,28
#SETMEFREE Challenge with #릴리🐨#TWICE #트와이스 #READYTOBE,YPSJDEH0UIE,2023-03-24,10,2623551,225629,-,1013,-,-,-,17
"TWICE ""READY TO BE"" Jacket Shooting Behind the Scenes",u-nwtAnXkxg,2023-03-24,10,385440,35725,-,1509,트와이스|TWICE|트와이스 레디 투 비|TWICE READY TO BE|트와이스 신곡|레디 투 비|READY TO BE|트와이스 셋 미 프리|TWICE SET ME FREE|TWICE 셋 미 프리|트와이스 SET ME FREE|트와이스 레디 투 비 자켓 비하인드|트와이스 ready to be 자켓|트와이스 자켓 비하인드|트와이스 jacket behind|twice jacket behind|Twice ready to be jacket behind,-,15,38
#SETMEFREE challenge at Empire State Building🙌 #TWICE #트와이스 #READYTOBE,TPL-E8WMfJM,2023-03-24,10,2560040,186286,-,604,-,-,-,18
"SET US FREE from King Kong, ONCE🤣🤣 #TWICE #트와이스 #READYTOBE #SETMEFREE",R7hOdNkZHkQ,2023-03-24,10,491574,52432,-,429,-,-,-,10
#SETMEFREE Challenge with Emma Pire😍 #TWICE #트와이스 #READYTOBE,EnoM5REZzds,2023-03-24,10,761734,84810,-,266,-,-,-,17
