video_title,video_id
aespa 에스파 'ep.2 Next Level' Teaser - SM Culture Universe,fk9kW8GUkkE
Girls' Diary 💙🌙⭐️🦋,Q89k03gpMJY
aespa at Coachella 🌵🏜 | Coachella VLOG,M9saJ6ICJP8
aespa at Coachella 🌴☁️ | LA VLOG,HRPApTCJ2z8
aespa 에스파 '도깨비불 (Illusion)' Lyric Video,BpCvYeK5hcE
aespa 에스파 'Girls' INTRO,99lbysBt4oc
aespa 에스파 ReactionㅣMAX CHANGMIN 최강창민 'Devil' MV,IsrIOXOup98
#YouTubeShorts Challenge #드컴챌🧚 - YOONA X KARINA&NINGNING,9VtlV9ed0eg
aespa in New York✨ㅣNew York VLOG Pt.2,j4CCDUF889c
aespa in New York✨ㅣNew York VLOG Pt.1,-jT2LIuH96Q
2022 SM ARTIST SEASON’S GREETINGS #aespa,s74VG5sFJO8
#DreamsComeTrue #YouTubeShorts Challenge #드컴챌🧚 - BoA X GISELLE&NINGNING,AJgBA1gMv6A
#DreamsComeTrue #YouTubeShorts Challenge #드컴챌🧚 - HYO X KARINA&NINGNING,McYeQG0rAEk
aespa 에스파 'Dreams Come True' MV Behind The Scenes,HF2jnoNJeP8
#DreamsComeTrue #YouTubeShorts Challenge #드컴챌🧚 - TAEYONG X GISELLE,bzC6l9PO53Q
Re:MASTERPIECE D-DAY🙌 - WINTER #YouTubeOriginals #Shorts,ohV1YOKIFfo
Re:MASTERPIECE D-DAY🙌 - GISELLE #YouTubeOriginals #Shorts,vMMA8NBHQ8U
Re:MASTERPIECE D-DAY🙌 - KARINA #YouTubeOriginals #Shorts,jOvVRE63CKE
Re:MASTERPIECE D-DAY🙌 - NINGNING #YouTubeOriginals #Shorts,DQPVEvUTzAo
#DreamsComeTrue #YouTubeShorts Challenge #드컴챌🧚 - WINTER&GISELLE,pV_G_PxT31Q
#DreamsComeTrue #YouTubeShorts Challenge #드컴챌🧚 - KARINA&NINGNING,gO7KDvlTsMU
Re:MASTERPIECE Q&A🤔 - KARINA #YouTubeOriginals #Shorts,quZoP5_aAPE
Re:MASTERPIECE Q&A🤔 - NINGNING #YouTubeOriginals #Shorts,xDhcW9PdFBc
Re:MASTERPIECE Q&A🤔 - GISELLE #YouTubeOriginals #Shorts,s19PiTkEiw8
Re:MASTERPIECE Q&A🤔 - WINTER #YouTubeOriginals #Shorts,NpBTzXRKWcY
#DreamsComeTrue #YouTubeShorts Challenge #드컴챌🧚 - TAEYEON,V21khkglUgI
#DreamsComeTrue #YouTubeShorts Challenge #드컴챌🧚 - KARINA,yMdiQhB_oKk
#DreamsComeTrue #YouTubeShorts Challenge #드컴챌🧚 - GISELLE,pPlmX5DB1qc
#DreamsComeTrue #YouTubeShorts Challenge #드컴챌🧚 - NINGNING,KLoWfi38qHI
#DreamsComeTrue #YouTubeShorts Challenge #드컴챌🧚 - WINTER,3yN4a0UloWE
aespa 에스파 ‘Dreams Come True’ #YouTubeShorts Challenge #드컴챌,p_MapcmLm5g
aespa in New York✨ㅣNew York Behind,7HsdU04tRUI
aespa #DreamsComeTrue Coming soon! #YouTubeShorts #드컴챌,i80gFHz7kt0
'Savage' Compilation Highlight #Shorts,wD1feyObDZ4
aespa 에스파 'Savage' Compilation,vXvznSRWXzQ
2022 SM ARTIST SEASON’S GREETINGS Teaser #aespa,qwx8Ysb4GxM
aespa 에스파 'Savage' The Performance Stage Behind The Scenes,J5myFhxi9fE
aespa 에스파 'Savage' MV Behind The Scenes,-7PROqYN2Lk
aespa 에스파 'Savage' Jacket Behind The Scenes,1JVSUpDY088
aespa 에스파 'Savage' Squid Game ver. Dance Practice,jVkHUbF_rfg
2022 aespa SEASON’S GREETINGS CONCEPT TRAILER #aespa,e22z8gow8yg
Savage Angle Challenge 🎃 Edition,sRJ7OTsTMKE
Halloween Special Medley 🐍😎🤟,JTNwrxckeuQ
김이 김이나 🤟,KeXncH_NZII
닝 안의 호랑이〰️🎵🐯,s6yELUT-OZU
aespa 에스파 'Savage' The Performance Stage #2,Y2yNcldFa6E
[REPLAY] SYNK DIVE: aespa 'Savage' SHOWCASE,xBPkheRn60E
Savage Challenge😎 - GISELLE & NINGNING,S7ZlpmqhjAs
Savage Challenge😎 - KARINA & WINTER,qtYPPA8PqNs
Savage Challenge😎 - GISELLE & NINGNING,d8PbGq25vGE
Savage Challenge😎 - KARINA & WINTER,fG6sOO_TVUc
MY 모두 함께 외쳐요🗣 | aespa 에스파 'Savage' 응원법,yWSnSq6TyTM
Artist on The Rise: aespa,hmZbsfel4jM
나이비스 위러브유~ 🥺💗 nævis why do we love you?? 😳,s2bTEwdVt5s
aespa 에스파 'Savage' The Performance Stage #1,9o-hlEJQKQU
용맹백구는 환각 퀘스트를 부숴 👊,uD5_4S8dfAk
aespa 에스파 ReactionㅣKEY 'BAD LOVE' MV,sQJPZK_i1lc
Savage Angle Challenge😎,4pCz54lZGT4
🤟🏻aespa 'Savage' MV Reaction🤟🏻,LIkcrAhjDGo
Savage Challenge🤟 - KARINA & NINGNING,YEBJ5jYDCbg
Savage Challenge🤟 - KARINA & NINGNING,x_bnQysN-5w
Savage Challenge🤟 - WINTER & GISELLE,hTaTINRwfpc
Savage Challenge🤟 - WINTER & GISELLE,A9sDoGh1UtA
aespa 에스파 'Savage' Camerawork Guide,kZlLTnE1y1Q
aespa 에스파 'Savage' SYNK DIVE Clip - WINTER,tgXkJpBtfO8
aespa 에스파 'Savage' SYNK DIVE Clip - GISELLE,WYIHavdhWLo
aespa 에스파 'Savage' SYNK DIVE Clip - NINGNING,tJzax9ljOqo
aespa 에스파 'Savage' SYNK DIVE Clip - KARINA,mNrIEYkWCEE
aespa 에스파 'Savage' P.O.S (Case Ver.) Concept Clip,HGe4Xv5Zx6Q
aespa 에스파 l 태연 TAEYEON 'Weekend' MV Reaction,ntcLklotMm0
aespa 에스파 'Next Level' aespa Company ver. Dance Practice,IMpXNQ-MLT4
에스파 지켜!ㅣaespa 에스파 'Next Level' 음악방송 비하인드,FPGk1A9Op1M
aespa 에스파 'ep.1 Black Mamba' - SM Culture Universe Behind The Scenes,5PSHerY3RdU
aespa 에스파 'Next Level' MV Behind The Scenes,sRVfjgqz0pA
aespa 에스파 'Next Level' Jacket Behind The Scenes,j4YMtK9j_zQ
New Bag👜✨ | GIVENCHY Photoshoot Behind The Scenes,fLMsRh_W9OI
이번 의상은 City 느낌~🌇✨ | aespa 에스파 'Next Level' The Performance Stage Behind,XgFm3WMv5wI
That’s my nævis It’s my nævis  | Choreography video Behind The Scenes,UEfDDkOiFJw
aespa 에스파 'Next Level' The Performance Stage #3,82CnK4M2sxo
다 잘할 준비됐죠?😉 | aespa 에스파 ‘Next Level’ 응원법,B9Is5RIpeuI
aespa 에스파 'Next Level' The Performance Stage #2,hehFXvnWyKo
aespa 에스파 ReactionㅣTAEMIN ‘Advice' 🎹 MV,WijEApjdYqk
[공유] aespa - Next Level 선생님 안무 컨펌 영상 공유의 건,VZVSy8H-uzY
aespa 에스파 'Next Level' The Performance Stage #1,z58k37I4Crs
⚔️ aespa 'Next Level' MV Reaction⚔️,YBAhQBJksMw
aespa 에스파 'ep.1 Black Mamba' - SM Culture Universe,vbH4Lk5wYWg
What’s in my bag with aespa👜 #2,rNS283VxzMc
aespa 에스파 DAZED with GIVENCHY Photoshoot Behind The Scenes,dnovLCb8lSQ
What’s in my bag with aespa👜 #1,xUEKF5FNmPQ
aespa 에스파 Reaction | SHINee ‘Don’t Call Me’ ☎❌ MV,alHFUMLcMQU
여러분 립스틱은 사서 쓰세요😉💋 | SYNK TIME with KARINA,qQ02F-GfgXM
반짝✨반짝✨커스텀 신발🦋 | SYNK TIME with NINGNING,SAt62jd2db4
"""Simple is the best✨"" | SYNK TIME with GISELLE",CQtxO3pzyc4
땅콩아🐶🥜 여기봐 제발~ | SYNK TIME with WINTER,5bi0H7VNqKE
aespa 에스파 'Forever (약속)' The Performance Stage Behind The Scenes,oImGj_JuSrM
원래 요정들은 💯점 만점에 1😇😇4점 | 🧚🏻‍♀뽀에버 요정단🧚🏻‍♀ #3,JwgT6p3d6tI
aespa 에스파 'Forever (약속)' MV Behind The Scenes,vMeoR3og40s
신호가 불안정합니다 | 🧚🏻‍♀️뽀에버 요정단🧚🏻‍♀️ #2,G86AwZk960I
aespa is now new Givenchy ambassador!,JFDUMn5z6-A
요정 등장✨인간 세상에 놀러 왔어요💓 | 🧚🏻‍♀️뽀에버 요정단🧚🏻‍♀️ #1,uaGWqxIzW10
aespa 에스파 'Forever (약속)' The Performance Stage (Romantic Street Ver.),Y6sfNV51ae0
aespa 에스파 'Forever (약속)' The Performance Stage (Glitter Snowball Ver.),0m0vMRgZbWo
여러분 저희 오늘 신인상 받았어요🥺🎉 | aespa 에스파 ‘서울가요대상’ 비하인드,cAOP3sckZx8
aespa 에스파 'Forever (약속)' The Performance Stage (Cozy Winter Cabin Ver.),8UnLnqQnZAM
aespa 에스파 'Black Mamba' The Debut Stage Behind The Scenes,o1AEJLWlEI0
"aespa 에스파 'SYNK, æspa' Behind The Scenes",eTIMNsnAPyM
에스파🎤 → 에스파👩🏻‍💼 | aespa TMI 인터뷰,xaQMEikeZ3o
aespa 에스파 'Black Mamba' Jacket Behind The Scenes,6FY2B2ORi5k
앞으로 화이팅! 에스파이팅!💪 | aespa 에스파 ‘Black Mamba’ 음악방송 비하인드,3EfqbzvLj3o
aespa 에스파 'Black Mamba' Techwear ver. Dance Practice,pgjQkcYD-rQ
aespa 에스파 'Black Mamba' MV Behind The Scenes,IwAvRPWyTw0
🎈Happy New Year MY!🎈,Ug-jMSPSLRE
깜짝 윈터생파🎉🎂 H.B.D WINTER💫,tNc0RnNAmFg
쉿! MY들에게만 알려줄게🤫 | 🎄MerrY MerrY aespa🎄 #2,MxCE1sn2dLk
치열한 스웨터 쟁탈전!🧶 | 🎄MerrY MerrY aespa🎄 #1,-GuPw7kUMAE
"4교시 특별활동🎂 케이크 꾸미기 | ✨MY time, aespa!✨",5I-3Bahhr7M
"3교시 체육 시간🎾 몸으로 말해요 | ✨MY time, aespa!✨",xcr_8x9G8fI
"2교시 미술 시간💌 서로에게 편지 쓰기 | ✨MY time, aespa!✨",7wRs-2PfZGk
"1교시 자기소개📓 GISELLE & NINGNING | ✨MY time, aespa!✨",ByraneOaLIQ
"1교시 자기소개📓 KARINA & WINTER | ✨MY time, aespa!✨",l70hgNTAPdo
aespa 에스파 'Black Mamba' Dance Practice,NU611fxGyPU
aespa 에스파 'Black Mamba' The Debut Stage,Ky5RT5oGg0w
"aespa 에스파 - SYNK, KARINA",Hcu-Nr3wdGw
"aespa 에스파 - SYNK, NINGNING",bONr7tZ7VIU
"aespa 에스파 - SYNK, GISELLE",pBvw2_e8Ws8
"aespa 에스파 - SYNK, WINTER",846_pp-6oWk
"aespa 에스파 - SYNK, æspa",4PQnizkqhnk
"aespa 에스파 ‘MY, KARINA’",VuguHFfbJ1w
aespa 에스파: INTRO,C0CXJR_ZbDE
