title,videoId,date,view,like,hour,min,sec,log_like,view_log_like
[NMIXX] 2023년이니까 다꾸해야지!📙✍ | 설윤의 하루,pBCIKGUKNxQ,2023-01-17,219127,13143,-,17,33,9.483644576482009,2078122.585110773
[단독] 2023년 설윤이의 신상 다이어리 독점 공개 #Shorts,e6j-PPSiVk0,2023-01-17,43423,7603,-,-,38,8.936298185228436,388040.87609717436
"고객만족도 222%, 찐솔도사가 알려주는 2023 엔써 운세 #Shorts",d9GG_L8PGqU,2023-01-13,37809,6660,-,-,55,8.803874763534434,332865.7009344734
"""고민이 있소? 여기로 오시오"" 2023 NMIXX 신년맞이 찐솔상담소 | PICK NMIXX",hYPtwwvZtbM,2023-01-13,134314,10301,-,15,58,9.239996256883693,1241060.8572470762
04즈 20살 기념 봉인해제하러 렛츠고! 렛츠고! 렛츠고! 커몬 렛츠고! #Shorts,8gKfGKg_-Hc,2023-01-13,44970,5998,-,-,44,8.699181359308954,391202.18572812364
[NMIXX] 스무 살 됐으니까 놀아야지🎤🎮 #MIXXTREAM | 04즈 VLOG,xetMHaxkkwo,2023-01-12,460112,18399,-,31,4,9.820051594294094,4518323.579153844
[NMIXX] 연말무대 Behind #MIXXTREAM | 우리 둘이 되게 닮았다 🤣,_AqRCnTLUbA,2023-01-10,83129,7100,-,14,4,8.867850063029406,737175.5078895715
[NMIXX] 2022 AAA Nagoya vlog In Japan #MIXXTREAM | 나고야 오스 시장에서 신나게 먹고 놀기!🍗,d76T-qwlAAQ,2023-01-09,144540,10342,-,13,11,9.243968552956167,1336123.2146442845
[NMIXX] 2023 New Year Greeting Message🐰,FXXPYF8s9uo,2023-01-01,63709,8478,-,-,44,9.045229851912582,576262.5486354987
[BEHIND] 첫 솔로 콘서트의 추억을 사진으로 남기는 원필📸 @ 2022 SOLO CONCERT 'Pilmography',ksPb6a1S9FM,2023-06-30,7728,1383,-,-,59,7.232010331664759,55888.975843105254
[LIVE CAM] 원필 - 언젠가 봄은 찾아올 거야 @ 2022 SOLO CONCERT 'Pilmography',ITvERICCL4U,2023-06-30,7106,1630,-,-,58,7.396335293800808,52558.35859774854
[LIVE CAM] 230625 Young K - 한 페이지가 될 수 있게 @ 서울파크뮤직페스티벌 2023,CQ_KY23P1BQ,2023-06-29,89212,7453,-,-,1,8.916371914881694,795447.3712704256
[LIVE CAM] 230625 Young K - 행운을 빌어 줘 @ 서울파크뮤직페스티벌 2023,VulgoKhPU-k,2023-06-29,41190,3419,-,3,49,8.137103389639302,335167.28861924284
[LIVE CAM] 230623 Young K - Natural (미공개 곡/Demo ver.) @ 서울파크뮤직페스티벌 2023 리허설,dujDrIB6oxg,2023-06-29,38523,4858,-,-,56,8.488382109562117,326997.9440066614
[LIVE CAM] 230623 Young K - Best Part @ 서울파크뮤직페스티벌 2023 리허설,yXV_iWSkx-s,2023-06-29,27607,3728,-,3,53,8.223627175805483,227029.67544246197
[LIVE CAM] Young K - 낭만고양이 (HUP 노래방 ver.),n7r9tVpNkaM,2023-06-28,11867,2109,-,-,1,7.653969180478774,90829.65226474161
[LIVE CAM] Young K - 여행 (HUP 노래방 ver.),UL2sYxb-WZ0,2023-06-27,11437,2471,-,-,1,7.81237820598861,89350.16954189174
"[LIVE CAM] 드러머 도운이 부르는 ""Let It Snow""❄️ @ 2019 Christmas Special Concert 'The Present'",WCztIM9iH_Y,2023-06-23,19380,3654,-,-,50,8.203577736937952,158985.3365418575
[LIVE CAM] 원필 - 한 페이지가 될 수 있게  @ 2022 SOLO CONCERT 'Pilmography',6fWdbk0xDd4,2023-06-22,19240,3022,-,-,1,8.013674142832684,154183.09050810084
[LIVE CAM] 원필 - 소설 속의 작가가 되어 (리허설 ver.) @ 2022 SOLO CONCERT 'Pilmography',1yAtxD56whQ,2023-06-21,16832,3553,-,-,40,8.175547596021026,137610.8171362259
[LIVE CAM] 원필 - 외딴섬의 외톨이 (리허설 ver.) @ 2022 SOLO CONCERT 'Pilmography',gwnZO5SCFvY,2023-06-21,16027,3445,-,-,37,8.144679183447758,130534.77327311723
[LIVE CAM] Young K - 건물 사이에 피어난 장미 #2 (딩고뮤직 세로라이브 ver.),Yi33kutibsc,2023-06-14,26203,3730,-,-,55,8.224163512637862,215497.7565216499
[LIVE CAM] Young K - 건물 사이에 피어난 장미 #1 (딩고뮤직 세로라이브 ver.),nwBe-eic7QE,2023-06-14,38812,4878,-,-,1,8.492490578775866,329610.54434344894
Celebrating My Day's 6th Anniversary🎉 Young K Photo Frame Taken by Young K💝,Pnd7J8ab5VE,2023-06-07,8827,1944,-,-,11,7.572502985020384,66842.48384877494
Celebrating My Day's 6th Anniversary🎉 SUNGJIN Photo Frame Taken by SUNGJIN💝,NBBj65A0JvA,2023-06-07,3555,1204,-,-,11,7.093404625868766,25217.053444963465
Celebrating My Day's 6th Anniversary🎉 DOWOON Photo Frame Taken by SUNGJIN & Young K💝,N5b1i5h-v6A,2023-06-07,7783,1736,-,-,12,7.459338895220296,58056.034621499566
Celebrating My Day's 6th Anniversary🎉 WONPIL Photo Frame Taken by SUNGJIN & Young K💝,P_flBfm38uw,2023-06-07,7114,1379,-,-,12,7.229113877793302,51427.91612662155
Celebrating My Day's 6th Anniversary🎉 Young K Photo Frame Taken by SUNGJIN & Young K💝,UptsHYE2Xws,2023-06-07,4297,1434,-,-,12,7.2682230211595655,31231.554321922653
Celebrating My Day's 6th Anniversary🎉 SUNGJIN Photo Frame Taken by SUNGJIN & Young K💝,FCAHAq4T9aY,2023-06-07,4736,1425,-,-,12,7.261927092702751,34392.48671104023
Celebrating My Day's 6th Anniversary🎉 DAY6 Photo Frame Event Special Video💝,1qTE5RiX4Ag,2023-06-07,40052,5275,-,13,22,8.570733958344267,343275.0364996046
YOUNG OWN | Ep.02 Dongguk Univ. Festival Behind,qnbT0t1gC5w,2023-06-02,21382,2917,-,3,28,7.978310969867722,170592.24515771162
YOUNG OWN | Ep.01 Beautiful Mint Life 2023 Behind,fdSpjo8dMrY,2023-05-31,27405,4009,-,9,46,8.296297112642508,227360.02237196793
WONPIL - History (One Direction cover),yAeR_8NeDWA,2023-05-26,106289,16149,-,3,12,9.689613407229068,1029899.3194409704
[LIVE CAM] 230514 Young K - best song (Backstage ver.) @ Beautiful Mint Life 2023,3K0Nx9u-pwY,2023-05-23,26614,4157,-,-,56,8.332548939252638,221762.4574692697
[LIVE CAM] 230514 Young K - BUNGEE JUMPING (Unreleased Track/Demo ver.) @ Beautiful Mint Life 2023,XOxLWjlo-v4,2023-05-23,26360,4599,-,-,1,8.433594167539924,222309.5422563524
[LIVE CAM] 230514 Young K - Rose Blossom @ Beautiful Mint Life 2023 Rehearsal,X5aO4iRdwi8,2023-05-18,59690,7062,-,3,33,8.862483576488332,529001.6446805885
Young K BEHIND : Cafe Tour On the Day of Discharge☘️ (with My Day),pOpB7Ffh1nI,2023-05-04,37934,4452,-,11,48,8.401108712395436,318687.65789600846
Young K BEHIND : Surprise Event for Completing Military Service🎉 (with SUNGJIN),AMHbgQwkRKc,2023-04-19,79934,10582,-,5,19,9.266909723464076,740741.1618353775
WONPIL - 두 사람 (성시경 cover),U-CJcVGZWwc,2023-04-06,220256,16105,-,4,15,9.686885061765299,2133594.5561641776
SUNGJIN 1st Photobook 'ARCHIVE' Making Film,pxlkoFKIX3k,2023-03-15,15029,2757,-,3,2,7.921898411023797,119058.21121927664
SUNGJIN 1st Photobook 'ARCHIVE' Making Film Teaser,cz5dHMPSMqo,2023-03-09,14049,3118,-,-,40,8.044947049617722,113023.46110007938
WONPIL - 바래진 기억에 (박지윤 cover),jKCU77acwQc,2023-02-15,138292,10419,-,4,57,9.251386341412184,1279392.7199265738
2023 New Year's Greetings from SUNGJIN,jdwaXZR14g0,2023-01-01,28173,5717,-,-,59,8.651199471263972,243730.24270391988
[ITZY VLOG] ITZY in New York EP 02,INWoEGl5vCg,2023-06-30,200108,14261,-,26,41,9.565283817736766,1914089.8141996688
ITZY 🌐IT'z TOUR BOOK🌐 EP 26,0GWS1b42WO8,2023-06-29,70209,7278,-,17,38,8.892611378172106,624341.3522500853
⭐맏막즈 케미⭐ 예지 PICK 유나 포즈 📸 #ITZY #있지 #YEJI #예지 #YUNA #유나,kPr8Z1FyZQ8,2023-06-27,111267,14036,-,-,1,9.549380736703105,1062530.9464307444
[ITZY?ITZY!] EP141,2FD3vEm_3BE,2023-06-27,100192,9151,-,13,48,9.121618441915379,913913.1949323856
[ITZY VLOG] ITZY in New York EP 01,jZ_HN2erQ0I,2023-06-23,246048,17569,-,20,36,9.773891264365055,2404846.397814493
ITZY 🌐IT'z TOUR BOOK🌐 EP 25,Hznhc-2rXsA,2023-06-22,82140,7773,-,19,33,8.958411469230219,735843.9180825702
공감 100%‼ 예지수의✨ 일본 편의점 쇼핑😋 #ITZY #있지 #YEJI #예지 #LIA #리아,2FCR2NLv9mU,2023-06-20,43636,10500,-,-,48,9.259130536145614,404031.42007525003
[ITZY?ITZY!] EP140,qDdMyPBIrE0,2023-06-20,117695,9720,-,12,51,9.181940897454485,1080668.5339259056
[ITZY VLOG] ITZY in JAPAN,tsRSrPGgQm8,2023-06-16,529220,25066,-,25,54,10.129267625171467,5360611.012593244
ITZY 🌐IT'z TOUR BOOK🌐 EP 24,sQNz2JEOABs,2023-06-15,79962,7867,-,20,31,8.970432074329242,717293.6895275149
너.무.신.나.😆 드라마 같은 ⭐축제 분위기⭐ #ITZY #있지 #YEJI #예지 #CHAERYEONG #채령 #YUNA #유나,WNc364S8b3Y,2023-06-13,113228,14685,-,-,52,9.59458184363272,1086375.3129908456
[ITZY?ITZY!] EP139,JFa2eKzoZoE,2023-06-13,71351,8059,-,19,44,8.994544758324512,641769.7630512123
🌠🌠🌠🌠🌠 #ITZY #MIDZY #특챌린지 #S_Class_Challenge #StrayKids,5JM9YABXPo0,2023-06-12,1172417,99000,-,-,25,11.502875129116727,13486166.350253647
"ITZY ""둘씩의 데이트"" | MBTI 토론회👩‍🏫 #신자매",IZ4ccTi2KPw,2023-06-09,48195,6086,-,16,54,8.713746330456916,419959.004396371
ITZY 🌐IT'z TOUR BOOK🌐 EP 23,PoBHiYpC3us,2023-06-08,88019,8347,-,18,41,9.029657471850737,794781.42101483
🎆대학 축제 마.피.아.😎 애드립 비하인드🎤🎶 #ITZY #있지 #RYUJIN #류진 #CHAERYEONG #채령,ajbXrkUHruM,2023-06-06,36943,9446,-,-,40,9.153346650456063,338152.08530779835
[ITZY?ITZY!] EP138,hk4ixoFDO9Q,2023-06-06,78744,8336,-,16,4,9.028338763993148,710927.5076318764
💿 B-DAY TRACK #65 “CHAERYEONG” BEHIND,KJAJZaZ7gb8,2023-06-05,51031,8598,-,9,13,9.059284897056227,462304.3675816763
[COVER] B-DAY TRACK #65 “CHAERYEONG” | Blueming by 아이유(IU),BxZSa6rcctU,2023-06-04,554954,72898,-,2,25,11.196816482778157,6213718.094383669
"ITZY ""둘씩의 데이트"" | 서로의 퀴즈 맞히기🙋‍♀ #채리즈",dUW4zqgsmKU,2023-06-02,33137,5280,-,16,26,8.571681376700306,284039.80577971804
ITZY 🌐IT'z TOUR BOOK🌐 EP 22,rhPaO_sxIpA,2023-06-01,101719,8305,-,17,36,9.024613022047395,917974.611989639
2022 ITZY THE 1ST WORLD TOUR in SEOUL DVD & BLU-RAY PREVIEW,p-nVyaIFGg8,2023-05-31,48114,7350,-,-,58,8.902455592206882,428332.74836344196
🚨SOS🚨 채령이가 녹고 있어요..⭐  #ITZY #있지 #CHAERYEONG #채령,ehvsIGRGcD0,2023-05-30,147449,12590,-,-,46,9.440658127038393,1392015.600173684
[ITZY?ITZY!] EP137,g_B35gcN1nY,2023-05-30,64663,8524,-,13,13,9.050640993218508,585241.5985444884
💿 B-DAY TRACK #526 “YEJI” BEHIND,9pImWYIo6Vk,2023-05-26,88556,12355,-,7,11,9.42181611842271,834358.3481830414
"ITZY ""둘씩의 데이트"" | 만약에 Talk🤔 #맏막즈",W-kFCHymqlM,2023-05-26,32769,5047,-,14,19,8.526549286340263,279406.49356408406
📁 ITZY @ 고려대.zip #ITZY #MIDZY #고려대학교 #KoreaUniversity #석탑대동제,ucwI59T6mIo,2023-05-25,161443,17726,-,-,59,9.782787767298343,1579362.6055159464
[COVER] B-DAY TRACK #526 “YEJI” | 打上花火 Uchiagehanabi (Fireworks) by DAOKO×Kenshi Yonezu,HuXnf-x7UeM,2023-05-25,818079,69551,-,3,21,11.149815575393443,9121429.976102293
ITZY 🌐IT'z TOUR BOOK🌐 EP 21,j72yzmZ9zEA,2023-05-25,68024,7364,-,16,8,8.904358542352968,605710.0854850183
날씨☀도 도와주는 랴의 화보 촬영장📸🌿 #ITZY #있지 #LIA #리아,_XXTDORFGQs,2023-05-23,45213,8734,-,-,1,9.074978734045507,410307.0135023995
[ITZY?ITZY!] EP136,qxaPTyxDqvk,2023-05-23,67328,8101,-,12,4,8.999742789830492,605934.6825537074
[🔴LIVE] Hey🩵 New York☁️,3MW0Fea1IfY,2023-05-21,111510,12128,-,10,26,9.403272107882152,1048558.8727499389
"ITZY ""둘씩의 데이트"" | Call My Name📞 #진리아",1M835YiwLgs,2023-05-19,41580,6117,-,14,1,8.718827059242566,362528.82912330586
ITZY 🌐IT'z TOUR BOOK🌐 EP 20,WJVwHiHKQBI,2023-05-18,82160,8154,-,15,34,9.006263883379198,739954.640658435
돌아온 쇼핑TIME🛍 초코🍫는 정말 사도 사도 모자라😍💕 #ITZY #있지 #LIA #리아 #RYUJIN #류진 #CHAERYEONG #채령 #YUNA #유나,6zDJVbzLNWA,2023-05-16,50478,9063,-,-,46,9.111955470054781,459953.28821742523
[ITZY?ITZY!] EP135,q1F6dO37Zew,2023-05-16,115967,11564,-,15,5,9.355652103136237,1084946.9074444
📁 ITZY @ 성균관대.zip #ITZY #MIDZY #성균관대학교 #SungkyunkwanUniversity#대동제,RG6pyxYZfRE,2023-05-12,117025,14809,-,-,1,9.602990383037504,1123789.949574964
"ITZY ""둘씩의 데이트"" | 간식대담🍩 #령지곤지",S8g-58VsiME,2023-05-12,38979,5525,-,16,9,8.617038526385954,335883.54471999814
📁 ITZY @ 서울대.zip #ITZY #MIDZY #서울대학교 #SNU #SNUFESTIVAL,UJUfm0KTYa0,2023-05-11,35390,5394,-,1,1,8.593042503699674,304107.77420593146
ITZY 🌐IT'z TOUR BOOK🌐 EP 19,8jU0B3haE_0,2023-05-11,87032,8089,-,15,23,8.998260393017953,783136.5985251385
📁 ITZY @ 수원대.zip #ITZY #MIDZY #수원대학교 #TheUniversityofSuwon #하루하루매일매일,yCsyW7fVCoA,2023-05-10,102191,14775,-,-,1,9.6006918422743,981104.300053853
째룡이🦊를 부를 땐..((속닥)) 조심스럽게..🤫 #ITZY #있지 #YEJI #예지 #CHAERYEONG #채령,Nl2ahC4PjFY,2023-05-09,218811,18489,-,-,19,9.824931239630352,2149803.029474757
[ #예지 ] 🖤#62 💃,aRx7XZun02w,2023-05-09,144001,16073,-,30,22,9.684896124569141,1394634.7268340809
[ITZY?ITZY!] EP134,K_Tld6ND3yY,2023-05-09,97640,9438,-,15,47,9.152499372286332,893650.0387100375
"ITZY ""둘씩의 데이트"" | 순위맞히기🔎 #궁합즈",B6AR8aQrKoU,2023-05-05,39906,5553,-,13,47,8.622093601241607,344073.2672511476
어린이날 있지's PICK은🤔⁉ | HAPPY CHILDREN'S DAY,tiy1krGVt98,2023-05-04,182808,19035,-,-,1,9.854034668816597,1801396.3697370244
도전! ITZY 동요노래방🎤🎶 | HAPPY CHILDREN'S DAY,xtBgDHd8NPg,2023-05-04,101571,10024,-,19,51,9.212737496575905,935746.9602647112
ITZY 🌐IT'z TOUR BOOK🌐 EP 18,jQth1WmxHfw,2023-05-04,134444,10793,-,19,20,9.286653054825347,1248534.783302939
🛍쇼핑TIP 대방출🛍 흔한 있깅이들의 쇼핑 시간👕👖 #ITZY #있지 #LIA #리아 #RYUJIN #류진,13AMORYXXAc,2023-05-02,128127,12169,-,-,54,9.4066470133368,1205245.461877804
[ITZY?ITZY!] EP133,cq6BC725MGQ,2023-05-02,241983,16112,-,15,23,9.687319614958344,2344166.662386465
[🔴LIVE] 채리만큼 달달한 채령이를 위한 랴의 팬케이크 & 밀크쉐이크🥞🥛 20230428 Pancake and Milkshake Cookbang & Mukbang LIVE,LgQndFK-olg,2023-04-28,89078,8971,1,2,25,9.101752431559284,810765.9030984378
"ITZY ""둘씩의 데이트"" | 추억의아이템📺 #공일즈",NulXHqT47Pc,2023-04-28,45511,6068,-,15,53,8.710784340468424,396436.5061190584
[🔴LIVE] 식사 메이트 랴를 위한 옞덩의 불닭쌈🔥🖤20230427 Spicy Fire Noodle & Rice Paper Cookbang & Mukbang LIVE,kCApiEpZHTo,2023-04-27,93685,9379,-,54,40,9.146228426508939,856864.4101374899
ITZY 🌐IT'z TOUR BOOK🌐 EP 17,iqzRf2zp8hY,2023-04-27,184037,13870,-,16,10,9.537483513308878,1755249.853338826
[🔴LIVE] 황리더를  위한 막냉이의 샤브샤브 & 월남쌈🍲🥬20230426 Shabu-shabu & Rice Paper Roll Cookbang & Mukbang LIVE,SX8Zgmx3rr4,2023-04-26,95550,10337,1,1,5,9.243484970568485,883214.9889378187
[🔴LIVE] 신자매 반쪽 유나를 위한 반쪽 류진이의 나폴리탄 스파게티🍝20230425 Napolitan Spaghetti Cookbang & Mukbang LIVE,eXIcPqSoUNs,2023-04-25,103932,10764,-,40,15,9.283962511846797,964900.7917812613
운🍀이 좋을 것 같은데...🤔🥢 유나의 운수 좋은 날💝 #ITZY #있지 #LIA #리아 #CHAERYEONG #채령 #YUNA #유나,ObVZsDPgGAo,2023-04-25,84761,11335,-,-,53,9.335650562941629,791299.0773654954
[ITZY?ITZY!] EP132,r7X3ac5cTH4,2023-04-25,75631,6992,-,13,21,8.852521917335372,669525.0851299915
[🔴LIVE] 01즈 메이트 류진이를 위한 령채의 한식 꿀조합🍯🍽 Korean Food Combo Cookbang & Mukbang LIVE Part.2,xFh-Bnj81Mk,2023-04-24,84741,9084,-,26,36,9.114269903225448,772352.3458692278
[🔴LIVE] 01즈 메이트 류진이를 위한 령채의 한식 꿀조합🍯🍽 20230424 Korean Food Combo Cookbang & Mukbang LIVE Part.1,ztw3Q3GiGnI,2023-04-24,83813,9820,-,14,16,9.192176401348512,770423.8807262228
⚡초코🍫텔레파시⚡ 통한 예지수😍💕 #ITZY #있지 #YEJI #예지 #LIA #리아,TveQd6rD9aQ,2023-04-18,55483,11001,-,-,30,9.305741456739435,516310.4532442741
[ITZY?ITZY!] EP131,M85OdvEwrtU,2023-04-18,107103,10749,-,10,18,9.282568005973063,994190.881143733
💿 B-DAY TRACK #417 “RYUJIN” BEHIND,ROJ6bKyDT0Q,2023-04-17,128470,17659,-,7,34,9.779000847413124,1256308.2388671641
[COVER] B-DAY TRACK #417 “RYUJIN” | Every Second by Mina Okabe,ra27BWdRpm4,2023-04-16,1194311,89325,-,2,55,11.40003668289161,13615189.210780961
"ITZY ""둘씩의 데이트"" | 취향토론회💟 #예지수",qSc7PuFDU_w,2023-04-14,54317,7369,-,16,16,8.905037290767,483694.91052259115
ITZY 🌐IT'z TOUR BOOK🌐 EP 16,iKI6El6dI6k,2023-04-13,125844,9994,-,18,37,9.20974019190415,1158990.5447099858
젤리 빼고 다 있는🍭🎧👒 류진에몽의 가방👜💝 #ITZY #있지 #YEJI #예지 #RYUJIN #류진,gwTnWqLxK5E,2023-04-11,67131,11270,-,-,51,9.329899607033822,626325.4905197875
[ITZY?ITZY!] EP130,aO6pnmHMpQg,2023-04-11,90983,9514,-,15,3,9.160519676992227,833451.5617717837
[ITZY VLOG] CHAERYEONG's Holiday,GDXuGmCaPKM,2023-04-10,239649,22062,-,13,16,10.001611950529327,2396876.3023324027
"ITZY THE 1ST WORLD TOUR ""CHECKMATE"" in #BANGKOK #ITZY #MIDZY  #ITZY_WORLD_TOUR ✈️",fs68dfFMWlM,2023-04-08,76768,12926,-,-,21,9.46699606582284,726762.3539810878
"[#BANGKOK] ITZY THE 1ST WORLD TOUR ""CHECKMATE"" in BANGKOK | LIVE 🎥",7EKCxM0njsk,2023-04-08,84625,10655,-,31,5,9.273784544532717,784794.0170810812
"ITZY ""둘씩의 데이트"" | 밸런스게임⚖ #유채꽃",bZCW853sXvw,2023-04-07,61140,8387,-,16,13,9.034438166984412,552365.549529427
ITZY 🌐IT'z TOUR BOOK🌐 EP 15,h-LS0GZPEBE,2023-04-06,115534,9757,-,16,42,9.18574025510795,1061265.3146336419
🌙야시장🌙에 처음 와본 있깅이들의 반응😆💕 #ITZY #있지 #YEJI #예지 #LIA #리아 #RYUJIN #류진 #CHAERYEONG #채령 #YUNA #유나,zyVmq-DpwOM,2023-04-04,70938,10862,-,-,31,9.29302573859479,659228.6598444373
[ITZY?ITZY!] EP129,6s1ZJpbcvks,2023-04-04,277600,18111,-,16,13,9.804274767464536,2721666.675448155
[ITZY VLOG] YUNA's Holiday,N7jndI9Jdq4,2023-04-03,498161,28195,-,10,46,10.246899936241283,5104605.919137893
"ITZY ""둘씩의 데이트"" | 멍냥토크🐶🐱 #땡덩",Pk6oCurKvjU,2023-03-31,92041,11595,-,17,31,9.358329249689632,861349.9824706834
ITZY 🌐IT'z TOUR BOOK🌐 EP 14,pvg1i8psvXQ,2023-03-30,163778,13155,-,29,27,9.484557193474393,1553361.808032849
"ITZY ""둘씩의 데이트""ㅣTEASER",Rrj0zDR18HQ,2023-03-29,66320,10860,-,-,42,9.292841593487926,616301.2544801193
흔들리지 않는 편안함..⭐ 있지는 PRO니까😉😎 #ITZY #있지 #YEJI #예지 #LIA #리아 #RYUJIN #류진 #CHAERYEONG #채령 #YUNA #유나,GKeaRhEYqYQ,2023-03-28,144860,13754,-,-,48,9.529084969879781,1380383.248736785
[ITZY?ITZY!] EP128,0AUi-oLSQNc,2023-03-28,75574,8313,-,12,49,9.025575833531088,682098.8680432785
[ITZY VLOG] YEJI's Holiday,LMqyJyTgQ6Y,2023-03-27,280260,22425,-,10,28,10.017931686926996,2807625.53457816
ITZY 🌐IT'z TOUR BOOK🌐 EP 13,MybRI3r2CNw,2023-03-23,212291,14611,-,20,13,9.589529948672084,2035770.9023335453
Wonder World👑 다섯 공주님들의 자기소개 시간🔎⏰🪞☕☎ #ITZY #있지,570GUVYu9L0,2023-03-22,46773,8935,-,-,44,9.097731427593528,425528.19206283207
[ITZY?ITZY!] EP127,62LJkWfdsis,2023-03-21,86068,8978,-,11,50,9.102532419341877,783436.7602679166
[ITZY VLOG] RYUJIN's Holiday,I6v1jhaZ8OA,2023-03-20,406844,28766,-,9,12,10.266949413163834,4177046.767049227
"Welcome to Wonder World | ITZY The 2nd Fan Meeting 있지 믿지, 날자! ""To Wonder World""",tnvc9Im_4Co,2023-03-20,97199,9601,-,14,3,9.169622538697624,891278.1411388704
ITZY IT'z TOUR BOOK SPECIAL TEASER,XjL8xSz66pk,2023-03-17,57044,8658,-,1,28,9.066239028001926,517174.53911334183
ITZY 🌐IT'z TOUR BOOK🌐 EP 12,jmtv7j315WQ,2023-03-16,94250,8645,-,17,18,9.064736398117391,854351.4055225642
Wonder World🏰✨ 공주들의 우아한(?) 티타임☕ #ITZY #있지 #YEJI #예지 #LIA #리아 #RYUJIN #류진 #CHAERYEONG #채령 #YUNA #유나,4koQACINlG4,2023-03-15,49967,9495,-,-,57,9.158520623246385,457623.7999817521
[ITZY?ITZY!] EP126,1_3Il7ONaDo,2023-03-14,130067,11926,-,13,49,9.386476169683052,1220870.7959621656
[ITZY VLOG] LIA's Holiday,ulnO05r6o6g,2023-03-13,293324,21343,-,14,32,9.968479096043568,2923994.1623678836
"[#HONGKONG] ITZY THE 1ST WORLD TOUR ""CHECKMATE"" in HONG KONG DAY2 | LIVE 🎥 HAPPY EARLY WHITE DAY🍭",AJDZDJEJ2qY,2023-03-12,67561,8044,-,22,59,8.992681750892542,607554.571772051
"ITZY THE 1ST WORLD TOUR ""CHECKMATE"" in #HONGKONG DAY 2 #ITZY #MIDZY #ITZY_WORLD_TOUR ✈",_5q4RNIsIf0,2023-03-12,104720,12741,-,-,22,9.45258041898138,989874.2214757302
"[#HONGKONG] ITZY THE 1ST WORLD TOUR ""CHECKMATE"" in HONG KONG DAY1 | LIVE 🎥",dSzBPlrOEVQ,2023-03-11,54719,7085,-,10,9,8.865735152124781,485124.1617891159
ITZY 🌐IT'z TOUR BOOK🌐 EP 11,uGIqHMnXuQ4,2023-03-09,107883,9917,-,17,7,9.202005735186125,992739.9847290848
대화에서 느껴지는 💗진리아의💗 찐친 바이브🎵 #ITZY #있지 #LIA #리아 #RYUJIN #류진,0FDaMCtlPgo,2023-03-08,47245,8752,-,-,1,9.077037524661762,428844.63785264496
[ITZY?ITZY!] EP125,xAeQH7pytDA,2023-03-07,110734,11028,-,13,44,9.308192772143688,1030733.4184305591
[ITZY VLOG] ITZY's Holiday TEASER,grp3SFo7b7M,2023-03-05,88090,12150,-,-,33,9.405084448768694,828493.8890920342
ITZY 🌐IT'z TOUR BOOK🌐 EP 10,F8tsiaHdpFM,2023-03-02,115914,10013,-,17,9,9.211639527707803,1067757.9842147222
예지수의 창과⚔방패🛡같은 밸런스 게임✨믿지의 선택은⁉👀 #ITZY #있지 #YEJI #예지 #LIA #리아,-MdYRt6JC-U,2023-03-01,42113,8591,-,-,54,9.058470422638056,381479.36490855645
[ITZY?ITZY!] EP124,428EIb6cLUQ,2023-02-28,105240,10932,-,10,52,9.299449547047958,978674.0703313272
"ITZY THE 1ST WORLD TOUR ""CHECKMATE"" in TAIPEI | LIVE 🎥",sH8gdyfZWhs,2023-02-26,55842,7353,-,7,49,8.902863672196222,497153.7131827814
ITZY THE 1ST WORLD TOUR CHECKMATE in #TAIPEIThe most beautiful moment✨希望這個時刻可以永遠停留,QYWbRdZLvE0,2023-02-26,71836,10683,-,-,19,9.276408971945887,666380.1149087048
"ITZY THE 1ST WORLD TOUR CHECKMATE in #TAIPEI 我的MIDZY, 我愛你💞",i6DX7oiUeys,2023-02-26,44843,8693,-,-,39,9.070273383079064,406738.26931741444
ITZY THE 1ST WORLD TOUR CHECKMATE in #TAIPEIHands up!🙌MIDZY讚讚!,2bhIj1eA-sQ,2023-02-26,33465,7159,-,-,14,8.876125585396185,297039.54271528334
ITZY THE 1ST WORLD TOUR CHECKMATE in #TAIPEI Got me feelin' so incredible💗📢MIDZY大聲歡呼!,48SOfipA_uI,2023-02-26,30891,6616,-,-,18,8.797246236703527,271755.7334980087
ITZY THE 1ST WORLD TOUR CHECKMATE in #TAIPEI Love for MIDZY is burning like red❤‍🔥,eepWKXYlz4c,2023-02-26,28924,7132,-,-,32,8.872346978983032,256623.7640201052
ITZY THE 1ST WORLD TOUR CHECKMATE in #TAIPEI 現場好HIGH🔥,Z7kTD_vGtk0,2023-02-26,25296,6249,-,-,20,8.740176729929082,221091.51056028606
ITZY THE 1ST WORLD TOUR CHECKMATE in #TAIPEI Shout it out loud MIDZY😎,kC6jUvjJUJ0,2023-02-26,24563,5937,-,-,13,8.688959234270676,213426.90567139062
"[#JAPAN] ITZY THE 1ST WORLD TOUR ""CHECKMATE"" in JAPAN DAY2 | LIVE 🎥",w6Gb2WXCE1Q,2023-02-23,57814,6288,-,6,8,8.746398334109042,505664.2732881801
ITZY THE 1ST WORLD TOUR CHECKMATE in #JAPAN,yrrUPHPrdWU,2023-02-23,44552,8815,-,-,37,9.08421009483197,404719.72814495396
ITZY THE 1ST WORLD TOUR CHECKMATE in #JAPAN,G2hHkSTw4VA,2023-02-23,18062,5874,-,-,30,8.678291111758565,156747.2940605832
ITZY 🌐IT'z TOUR BOOK🌐 EP 9,KjS3wzHJf_I,2023-02-23,108780,9198,-,19,15,9.12674134809987,992806.9238463038
