date,keyword,view_log_like_sum,view_log_like_avg,count,trend
2023-05-09,27.14511,282632414.8524028,11776350.618850118,24.0,20.772273408910372
2023-05-10,24.02811,138523115.90459535,15391457.322732816,9.0,20.629176379299523
2023-05-11,23.53101,723501053.640682,22609407.926271312,32.0,21.358373062565647
2023-05-12,27.19394,668903.0567037826,668903.0567037826,1.0,16.98890245570767
2023-05-13,26.03739,186489414.31335416,9324470.715667708,20.0,20.446534845241832
2023-05-14,22.66578,141323372.5196466,17665421.564955827,8.0,20.67168876759255
2023-05-15,19.62391,270234121.3812736,13511706.069063682,20.0,20.534664205802496
2023-05-16,20.55425,172414667.68485397,21551833.460606746,8.0,20.772751949072433
2023-05-17,19.713230000000003,121058464.76499902,10088205.39708325,12.0,20.0973704896985
2023-05-18,22.61402,154931539.65807635,9113619.979886845,17.0,20.236292652273445
2023-05-19,26.122110000000003,279034909.3616769,21464223.797052067,13.0,21.158033911707584
2023-05-20,25.19344,32992561.385092426,2749380.115424369,12.0,19.04267266362906
2023-05-21,24.03687,303853498.28089696,25321124.856741413,12.0,21.21594147019814
2023-05-22,27.19185,0.0,0.0,0.0,3.302917296050268
2023-05-23,24.48431,72708955.95318103,6059079.662765086,12.0,19.804303968719534
2023-05-24,25.87877,31753026.567182485,6350605.313436497,5.0,19.63219256799684
2023-05-25,26.72229,61282022.698919386,15320505.674729846,4.0,20.47459482533073
2023-05-26,31.06555,11028344.124356434,2757086.0310891084,4.0,18.910178429813943
2023-05-27,24.87539,16205218.297578648,4051304.574394662,4.0,19.07282251318327
2023-05-28,27.28284,16732899.619191006,4183224.9047977515,4.0,19.197244996015634
2023-05-29,20.347240000000003,50326426.28592798,5591825.142880887,9.0,19.45039035956861
2023-05-30,18.15389,23806540.72006151,3967756.7866769186,6.0,18.86521165962124
2023-05-31,16.87464,318655.2576039678,318655.2576039678,1.0,15.77019088392678
2023-06-01,68.3338,222161211.73189938,24684579.081322152,9.0,22.14672258781038
2023-06-02,39.44529,0.0,0.0,0.0,3.6749146485291537
2023-06-03,25.24436,7261063.047078663,7261063.047078663,1.0,19.29915344623664
2023-06-04,22.5581,0.0,0.0,0.0,3.1160942032250105
2023-06-05,22.82355,142673102.3196296,28534620.46392592,5.0,21.009130494037112
2023-06-06,21.80264,81423525.3112829,20355881.327820726,4.0,20.555305547737305
2023-06-07,22.33188,0.0,0.0,0.0,3.1060152539785455
2023-06-08,21.31765,3039652.8398116133,3039652.8398116133,1.0,18.259303118015268
2023-06-09,24.63707,168128106.94098052,168128106.94098052,1.0,22.417002887855585
2023-06-10,40.72579,0.0,0.0,0.0,3.706861552703891
2023-06-11,30.42445,19961950.2479048,4990487.5619762,4.0,19.482684779757488
2023-06-12,24.41793,210962039.36663356,42192407.87332671,5.0,21.46777748837584
2023-06-13,19.4699,24823968.810802322,3102996.1013502902,8.0,18.780461136868183
2023-06-14,19.3643,13613103.196173782,1701637.8995217227,8.0,18.174245746705395
2023-06-15,20.62185,104463196.32325584,26115799.08081396,4.0,20.748796258727143
2023-06-16,19.46657,11214187.163003486,2803546.7907508714,4.0,18.459488567447647
2023-06-17,18.56128,254861184.6718695,50972236.9343739,5.0,21.382578294389976
2023-06-18,16.47354,0.0,0.0,0.0,2.801755457341786
2023-06-19,18.26952,209951893.4214245,209951893.4214245,1.0,22.340136961462928
2023-06-20,17.741130000000002,0.0,0.0,0.0,2.8758856727107593
2023-06-21,17.24318,9434423.689464405,2358605.9223661013,4.0,18.16539204210475
2023-06-22,16.09538,0.0,0.0,0.0,2.7785322742887772
2023-06-23,18.307080000000003,0.0,0.0,0.0,2.907287870272478
2023-06-24,16.79784,3104057.9313766747,3104057.9313766747,1.0,18.041985010787275
2023-06-25,15.41422,0.0,0.0,0.0,2.7352904599930152
2023-06-26,16.995260000000002,342241844.2939043,342241844.2939043,1.0,22.75647655432529
2023-06-27,14.64082,0.0,0.0,0.0,2.6838135178935736
2023-06-28,15.291110000000002,0.0,0.0,0.0,2.727271613774255
2023-06-29,15.00185,0.0,0.0,0.0,2.7081735268306133
2023-06-30,16.08035,156373665.17571342,31274733.035142682,5.0,20.750628043182445
