date,keyword,view_log_like_sum,view_log_like_avg,count,trend
2023-05-02,41.82999,3306520.0568024428,826630.0142006107,4.0,18.003120084741703
2023-05-03,42.24767,0.0,0.0,0.0,3.743549204353486
2023-05-04,43.25204,6133474.495601044,1533368.623900261,4.0,18.654416035530012
2023-05-05,43.19182,822822.3775172153,205705.59437930383,4.0,16.644246445049106
2023-05-06,43.87565,0.0,0.0,0.0,3.7813594964911066
2023-05-07,42.44582,0.0,0.0,0.0,3.748228439122179
2023-05-08,38.87322,0.0,0.0,0.0,3.660305581669755
2023-05-09,36.64107,38225193.881239645,9556298.470309911,4.0,20.31827481070956
2023-05-10,36.43319,1441757.5492935125,360439.3873233781,4.0,17.034953306446884
2023-05-11,41.2569,9337248.206270678,1167156.0257838347,8.0,18.55361173862541
2023-05-12,54.85767,1575669.5312913347,393917.38282283366,4.0,17.533032538407674
2023-05-13,39.89897,0.0,0.0,0.0,3.686350509026276
2023-05-14,37.86691,0.0,0.0,0.0,3.6340776436546323
2023-05-15,42.189400000000006,0.0,0.0,0.0,3.742169004655649
2023-05-16,51.51624,22656635.913708538,5664158.978427134,4.0,20.135960127474224
2023-05-17,59.46184,458314.58382690494,114578.64595672624,4.0,16.37874554022935
2023-05-18,65.3618,0.0,0.0,0.0,4.179937989952217
2023-05-19,51.118,1538045.8114320657,384511.4528580164,4.0,17.438259587045177
2023-05-20,41.13256,0.0,0.0,0.0,3.716800021978145
2023-05-21,39.59785,0.0,0.0,0.0,3.6787748238572275
2023-05-22,43.84261,0.0,0.0,0.0,3.780606175539175
2023-05-23,49.85912,2304606.2812538147,576151.5703134537,4.0,17.81772152400953
2023-05-24,46.81882,541559.2177400262,135389.80443500655,4.0,16.30659264339277
2023-05-25,39.33362,0.0,0.0,0.0,3.67207962390659
2023-05-26,38.64786,378262.52396348526,94565.63099087132,4.0,15.75593483259084
2023-05-27,40.99076,0.0,0.0,0.0,3.713346675451949
2023-05-28,39.86592,0.0,0.0,0.0,3.68552182357604
2023-05-29,38.55461,0.0,0.0,0.0,3.6520756778142323
2023-05-30,39.77851,1510579.2661372118,377644.81653430295,4.0,17.16943025830354
2023-05-31,36.96551,167475.44080645096,41868.86020161274,4.0,14.896676999595934
2023-06-01,37.5483,0.0,0.0,0.0,3.6256281042159175
2023-06-02,42.35063,332887.2599740493,83221.81499351232,4.0,15.7196421364237
2023-06-03,36.02912,0.0,0.0,0.0,3.584327500370694
2023-06-04,35.15102,0.0,0.0,0.0,3.559653636327822
2023-06-05,37.25883,0.0,0.0,0.0,3.6178889637142384
2023-06-06,50.56044,0.0,0.0,0.0,3.9231694523323806
2023-06-07,84.62165,0.0,0.0,0.0,4.438190144038241
2023-06-08,51.38025999999999,0.0,0.0,0.0,3.9392540520036947
2023-06-09,40.18259,0.0,0.0,0.0,3.69343381723965
2023-06-10,32.56141,0.0,0.0,0.0,3.4831278448650242
2023-06-11,34.67117,0.0,0.0,0.0,3.5459085058826427
2023-06-12,47.76492,0.0,0.0,0.0,3.866291478854035
2023-06-13,41.92907,1358049.899478062,339512.4748695155,4.0,17.115639398769137
2023-06-14,39.31809,0.0,0.0,0.0,3.671684718310721
2023-06-15,37.9757,2995027.5250331247,748756.8812582812,4.0,17.80751014771043
2023-06-16,36.5925,246219.98372977163,61554.99593244291,4.0,15.271923645898573
2023-06-17,34.67119,0.0,0.0,0.0,3.5459090827306188
2023-06-18,35.442409999999995,0.0,0.0,0.0,3.5679091256821676
2023-06-19,37.84747,0.0,0.0,0.0,3.6335641348488497
2023-06-20,42.4633,1121564.7133446,280391.17833615,4.0,16.93697519363287
2023-06-21,46.28653,166960.18809193885,41740.04702298471,4.0,15.118461344758881
2023-06-22,41.659020000000005,657369.4184825047,82171.17731031308,8.0,15.909790556941344
2023-06-23,41.18889,678034.7677977454,169508.69194943635,4.0,16.403222091742943
2023-06-24,36.15345,0.0,0.0,0.0,3.5877723797357257
2023-06-25,31.811530000000005,0.0,0.0,0.0,3.4598288026867414
2023-06-26,37.59493,0.0,0.0,0.0,3.6268692008785295
2023-06-27,36.76734,2716231.2461293386,679057.8115323347,4.0,17.677465543719357
2023-06-28,37.15977,0.0,0.0,0.0,3.6152267244754603
2023-06-29,38.06506,0.0,0.0,0.0,3.639296801008083
2023-06-30,34.39338,293869.50468924746,73467.37617231187,4.0,15.386854876584524
