date,keyword,view_log_like_sum,view_log_like_avg,count,trend
2023-06-10,35.12752999999999,13577286.87749791,2715457.375499582,5.0,19.08816504838762
2023-06-11,34.03973,12371603.34554716,3092900.83638679,4.0,19.11654240984566
2023-06-12,35.49364,14074889.529712994,7037444.764856497,2.0,19.775295798537595
2023-06-13,37.41673,86278024.05903143,5075177.885825378,17.0,20.154432094995236
2023-06-14,34.38834,93882453.31695844,23470613.32923961,4.0,21.153371300917147
2023-06-15,33.74882,185751000.04070356,15479250.003391964,12.0,21.063159418103126
2023-06-16,38.03987,1546344.4217208151,1546344.4217208151,1.0,18.162552966520153
2023-06-17,52.05358,1539161.7246554447,769580.8623277224,2.0,17.945061454026536
2023-06-18,34.67344,1776161.2657764032,888080.6328882016,2.0,17.681978366982495
2023-06-19,33.3984,7127911.21568791,7127911.21568791,1.0,19.560550667489817
2023-06-20,30.10671,76011984.03894737,7601198.403894737,10.0,20.181924949582974
2023-06-21,29.287160000000004,977108.2755440216,977108.2755440216,1.0,17.44201582461292
2023-06-22,30.22569,153880034.97321835,21982862.139031194,7.0,21.13601022017837
2023-06-23,29.41689,63859933.35822281,6385993.335822281,10.0,19.984547009415483
2023-06-24,28.659750000000003,7138431.696087393,3569215.8480436965,2.0,18.882536748949285
2023-06-25,28.77064,0.0,0.0,0.0,3.3593554227105398
2023-06-26,28.49275,357707045.4641629,35770704.54641629,10.0,21.675649878097577
2023-06-27,29.963730000000005,57500290.808394775,14375072.702098694,4.0,20.5253878999252
2023-06-28,31.50002,144985959.41460228,20712279.916371755,7.0,21.117769776854658
2023-06-29,29.66024,28836210.579591837,2621473.689053803,11.0,19.131743854657085
2023-06-30,32.49894,16638227.321629591,2773037.886938265,6.0,19.089276805699242
